machine_id,cycle,day,day_in_cycle,temperature,vibration,rpm,load,service_flag,failure_event
4,7,1214,134,76.43,0.1006,1438.9,67.3,0,0
4,7,1215,135,78.9,0.1359,1447.6,51.7,0,0
4,7,1216,136,79.48,0.1269,1424.2,51.0,0,0
4,7,1217,137,76.84,0.1679,1431.8,58.9,0,0
4,7,1218,138,76.64,0.1625,1431.8,72.1,0,0
4,7,1219,139,81.07,0.1203,1432.0,71.1,0,0
4,7,1220,140,76.85,0.1665,1428.9,60.1,0,0
4,7,1221,141,81.78,0.2232,1429.2,98.0,0,0
4,7,1222,142,77.37,0.1462,1440.1,65.9,0,0
4,7,1223,143,75.49,0.1113,1434.4,56.0,0,0
4,7,1224,144,76.1,0.1062,1428.5,51.0,0,0
4,7,1225,145,79.95,0.1077,1420.8,63.7,0,0
4,7,1226,146,75.95,0.1132,1438.4,65.3,0,0
4,7,1227,147,78.27,0.117,1430.2,76.8,0,0
4,7,1228,148,75.69,0.1098,1431.1,45.5,0,0
4,7,1229,149,76.19,0.1636,1439.2,64.6,0,0
4,7,1230,150,77.14,0.1093,1443.2,76.8,0,0
4,7,1231,151,75.79,0.0917,1432.6,72.8,0,0
4,7,1232,152,76.73,0.083,1440.1,75.8,0,0
4,7,1233,153,78.95,0.0993,1438.5,87.1,0,0
4,7,1234,154,85.5,0.1948,1440.5,98.0,0,0
4,7,1235,155,76.49,0.0992,1426.9,79.4,0,0
4,7,1236,156,77.09,0.1449,1436.2,71.0,0,0
4,7,1237,157,73.53,0.127,1432.7,35.8,0,0
4,7,1238,158,74.59,0.0884,1441.8,52.2,0,0
4,7,1239,159,76.79,0.0905,1428.3,58.1,0,0
4,7,1240,160,77.44,0.0906,1438.5,77.2,0,0
4,7,1241,161,82.86,0.0985,1444.4,86.8,0,0
4,7,1242,162,75.24,0.1062,1431.5,59.6,0,0
4,7,1243,163,76.43,0.1,1441.2,71.4,0,0
4,7,1244,164,74.83,0.126,1435.9,54.0,0,0
4,7,1245,165,75.25,0.1456,1434.7,58.8,0,0
4,7,1246,166,75.68,0.1475,1431.5,57.1,0,0
4,7,1247,167,80.28,0.1042,1438.6,77.2,0,0
4,7,1248,168,80.31,0.1009,1431.9,66.9,0,0
4,7,1249,169,77.85,0.1162,1434.3,65.0,0,0
4,7,1250,170,74.86,0.0972,1438.4,64.8,0,0
4,7,1251,171,76.69,0.1475,1429.2,49.6,0,0
4,7,1252,172,76.48,0.1806,1440.3,68.9,0,0
4,7,1253,173,76.45,0.1489,1432.8,76.5,0,0
4,7,1254,174,79.22,0.1805,1434.7,63.3,0,0
4,7,1255,175,74.68,0.1272,1434.0,54.7,0,0
4,7,1256,176,75.51,0.1419,1431.7,70.4,0,0
4,7,1257,177,77.06,0.082,1436.2,67.3,0,0
4,7,1258,178,73.75,0.1363,1435.5,48.8,0,0
4,7,1259,179,80.0,0.1349,1440.2,42.9,0,0
4,7,1260,180,79.64,0.1014,1436.4,92.3,0,0
5,7,1081,1,68.49,0.1332,1423.6,79.9,1,0
5,7,1082,2,67.29,0.1216,1425.6,78.0,0,0
5,7,1083,3,65.09,0.1166,1422.8,61.1,0,0
5,7,1084,4,69.01,0.1419,1422.4,83.8,0,0
5,7,1085,5,66.97,0.1419,1422.0,62.5,0,0
5,7,1086,6,66.23,0.1113,1422.9,66.1,0,0
5,7,1087,7,65.48,0.1046,1425.1,47.2,0,0
5,7,1088,8,66.74,0.1307,1424.8,61.0,0,0
5,7,1089,9,65.79,0.1313,1426.2,60.2,0,0
5,7,1090,10,65.21,0.1208,1424.2,48.2,0,0
5,7,1091,11,63.53,0.1124,1426.7,50.3,0,0
5,7,1092,12,66.93,0.1277,1424.8,67.4,0,0
5,7,1093,13,66.96,0.1102,1422.9,62.8,0,0
5,7,1094,14,66.79,0.1314,1426.8,70.1,0,0
5,7,1095,15,66.78,0.12,1423.2,62.6,0,0
5,7,1096,16,65.86,0.1151,1418.8,60.8,0,0
5,7,1097,17,65.7,0.1057,1422.7,51.7,0,0
5,7,1098,18,64.72,0.0988,1424.3,42.5,0,0
5,7,1099,19,72.44,0.2617,1430.5,98.0,0,1
5,7,1100,20,73.82,0.1492,1426.4,80.3,0,0
5,7,1101,21,69.52,0.2031,1428.4,65.3,0,0
5,7,1102,22,67.55,0.1978,1425.7,71.4,0,0
5,7,1103,23,72.94,0.1147,1420.1,75.7,0,0
5,7,1104,24,65.81,0.2066,1421.8,53.7,0,0
5,7,1105,25,65.93,0.2079,1423.9,52.2,0,0
5,7,1106,26,65.2,0.1317,1423.8,60.0,0,0
5,7,1107,27,69.55,0.1385,1425.3,52.5,0,0
5,7,1108,28,67.12,0.1598,1428.5,58.9,0,0
5,7,1109,29,74.04,0.1403,1421.2,80.8,0,0
5,7,1110,30,68.89,0.1198,1427.9,75.3,0,0
5,7,1111,31,75.4,0.151,1431.8,73.4,0,0
5,7,1112,32,66.6,0.1092,1427.5,60.9,0,0
5,7,1113,33,69.83,0.1458,1425.5,78.3,0,0
5,7,1114,34,72.61,0.1525,1426.7,91.5,0,0
5,7,1115,35,67.86,0.116,1433.3,65.0,0,0
5,7,1116,36,72.75,0.2201,1421.8,66.3,0,0
5,7,1117,37,73.41,0.1203,1427.5,71.5,0,0
5,7,1118,38,67.28,0.126,1427.8,49.0,0,0
5,7,1119,39,66.05,0.1213,1426.4,47.1,0,0
5,7,1120,40,66.73,0.1402,1429.4,62.0,0,0
5,7,1121,41,70.27,0.1879,1423.5,73.5,0,0
5,7,1122,42,75.03,0.1537,1424.8,98.0,0,0
5,7,1123,43,70.55,0.1309,1425.6,85.1,0,0
5,7,1124,44,71.21,0.1976,1423.4,86.6,0,0
5,7,1125,45,65.63,0.155,1428.7,35.0,0,0
5,7,1126,46,66.88,0.2096,1427.7,54.3,0,0
5,7,1127,47,66.74,0.2064,1421.3,54.4,0,0
5,7,1128,48,73.82,0.1732,1425.0,70.3,0,0
5,7,1129,49,74.0,0.1729,1420.1,76.2,0,0
5,7,1130,50,73.43,0.1422,1427.5,72.2,0,0
5,7,1131,51,71.4,0.1789,1423.4,55.5,0,0
5,7,1132,52,71.24,0.1133,1421.7,54.1,0,0
5,7,1133,53,66.59,0.1892,1414.8,46.3,0,0
5,7,1134,54,72.13,0.1677,1427.7,85.4,0,0
5,7,1135,55,69.99,0.2011,1425.5,72.3,0,0
5,7,1136,56,71.6,0.1143,1422.6,61.6,0,0
5,7,1137,57,74.42,0.2348,1428.4,98.0,0,0
5,7,1138,58,72.45,0.2025,1428.3,47.6,0,0
5,7,1139,59,66.2,0.2122,1425.1,35.0,0,0
5,7,1140,60,68.95,0.2187,1423.7,70.5,0,0
5,7,1141,61,73.75,0.1775,1422.8,91.5,0,0
5,7,1142,62,78.27,0.196,1434.8,89.2,0,0
5,7,1143,63,72.87,0.1472,1426.0,97.1,0,0
5,7,1144,64,71.04,0.127,1421.8,80.4,0,0
5,7,1145,65,73.65,0.2042,1427.7,88.2,0,0
5,7,1146,66,68.22,0.2129,1422.6,53.9,0,0
5,7,1147,67,69.39,0.1872,1413.6,54.7,0,0
5,7,1148,68,69.51,0.1378,1425.5,69.7,0,0
5,7,1149,69,69.78,0.1486,1427.2,68.8,0,0
5,7,1150,70,71.63,0.1415,1418.2,82.5,0,0
5,7,1151,71,71.25,0.1334,1425.4,77.0,0,0
5,7,1152,72,72.23,0.2141,1420.8,84.6,0,0
5,7,1153,73,67.72,0.159,1426.8,59.3,0,0
5,7,1154,74,70.07,0.1847,1424.2,72.7,0,0
5,7,1155,75,68.38,0.2133,1427.4,69.3,0,0
5,7,1156,76,73.54,0.1494,1425.3,78.1,0,0
5,7,1157,77,74.03,0.2188,1419.8,91.4,0,0
5,7,1158,78,67.96,0.1664,1421.9,59.1,0,0
5,7,1159,79,69.93,0.1771,1423.8,76.0,0,0
5,7,1160,80,73.87,0.1935,1426.1,54.7,0,0
5,7,1161,81,72.03,0.1183,1426.2,54.9,0,0
5,7,1162,82,75.11,0.2328,1432.1,85.9,0,0
5,7,1163,83,69.84,0.3131,1423.1,67.5,0,0
5,7,1164,84,70.11,0.1657,1429.0,75.7,0,0
5,7,1165,85,67.03,0.133,1424.4,38.1,0,0
5,7,1166,86,75.99,0.1337,1422.9,71.3,0,0
5,7,1167,87,67.73,0.1452,1421.3,45.4,0,0
5,7,1168,88,72.91,0.2151,1425.0,60.1,0,0
5,7,1169,89,72.63,0.1864,1426.1,88.5,0,0
5,7,1170,90,75.86,0.2439,1423.0,94.2,0,0
5,7,1171,91,72.23,0.219,1423.5,88.2,0,0
5,7,1172,92,77.81,0.1365,1417.7,98.0,0,0
5,7,1173,93,79.4,0.1591,1420.2,93.5,0,0
5,7,1174,94,70.54,0.1419,1430.9,61.4,0,0
5,7,1175,95,69.28,0.1254,1429.6,58.7,0,0
5,7,1176,96,70.19,0.2261,1428.2,67.2,0,0
5,7,1177,97,75.85,0.2203,1420.6,97.4,0,0
5,7,1178,98,75.0,0.153,1426.2,95.4,0,0
5,7,1179,99,68.98,0.1479,1422.9,72.1,0,0
5,7,1180,100,69.9,0.1419,1427.6,67.2,0,0
5,7,1181,101,67.64,0.2179,1422.0,60.5,0,0
5,7,1182,102,68.03,0.1712,1424.1,51.3,0,0
5,7,1183,103,76.2,0.1552,1424.5,98.0,0,0
5,7,1184,104,73.51,0.1908,1413.7,88.7,0,0
5,7,1185,105,78.87,0.1258,1428.4,96.1,0,0
5,7,1186,106,73.16,0.2217,1423.5,70.8,0,0
5,7,1187,107,71.66,0.1158,1421.8,81.9,0,0
5,7,1188,108,69.15,0.2002,1420.5,58.6,0,0
5,7,1189,109,67.96,0.1219,1428.9,53.6,0,0
5,7,1190,110,69.06,0.167,1422.1,57.5,0,0
5,7,1191,111,72.12,0.1576,1421.5,85.3,0,0
5,7,1192,112,70.81,0.2191,1425.6,81.3,0,0
5,7,1193,113,70.26,0.1391,1421.6,72.2,0,0
5,7,1194,114,74.45,0.1294,1429.1,63.9,0,0
5,7,1195,115,74.62,0.1164,1420.8,54.3,0,0
5,7,1196,116,66.14,0.1571,1424.3,35.0,0,0
5,7,1197,117,69.8,0.1413,1427.0,57.9,0,0
5,7,1198,118,68.58,0.1196,1425.6,65.0,0,0
5,7,1199,119,72.69,0.1367,1425.4,69.4,0,0
5,7,1200,120,73.81,0.2294,1418.6,92.7,0,0
5,7,1201,121,76.16,0.1667,1422.2,80.9,0,0
5,7,1202,122,70.86,0.2052,1426.1,68.8,0,0
5,7,1203,123,75.28,0.1339,1424.3,82.3,0,0
5,7,1204,124,73.1,0.1768,1422.9,84.4,0,0
5,7,1205,125,68.13,0.1195,1424.2,73.7,0,0
5,7,1206,126,71.05,0.1859,1424.7,78.7,0,0
5,7,1207,127,70.2,0.2893,1414.3,77.1,0,0
5,7,1208,128,71.29,0.1467,1429.5,74.9,0,0
5,7,1209,129,72.64,0.2118,1424.5,51.4,0,0
5,7,1210,130,68.45,0.1306,1429.2,51.5,0,0
5,7,1211,131,78.34,0.1295,1429.2,98.0,0,0
5,7,1212,132,70.99,0.1425,1423.1,82.7,0,0
5,7,1213,133,67.72,0.1704,1425.3,65.6,0,0
5,7,1214,134,70.62,0.146,1426.2,75.9,0,0
5,7,1215,135,76.8,0.2209,1424.0,86.3,0,0
5,7,1216,136,70.61,0.111,1430.2,50.9,0,0
5,7,1217,137,66.85,0.1935,1425.1,35.0,0,0
5,7,1218,138,73.35,0.1248,1426.2,63.2,0,0
5,7,1219,139,70.08,0.1496,1424.0,79.9,0,0
5,7,1220,140,70.08,0.1597,1421.0,74.1,0,0
5,7,1221,141,70.41,0.1341,1412.4,68.9,0,0
5,7,1222,142,73.89,0.1838,1418.6,65.6,0,0
5,7,1223,143,67.57,0.1778,1419.8,55.9,0,0
5,7,1224,144,67.2,0.2229,1431.1,55.9,0,0
5,7,1225,145,75.18,0.2338,1427.0,78.8,0,0
5,7,1226,146,67.55,0.1314,1427.5,60.2,0,0
5,7,1227,147,67.99,0.2077,1420.8,61.3,0,0
5,7,1228,148,70.1,0.1697,1424.0,79.5,0,0
5,7,1229,149,71.45,0.1513,1431.7,67.3,0,0
5,7,1230,150,72.05,0.1505,1426.3,62.8,0,0
5,7,1231,151,72.75,0.1702,1421.0,73.1,0,0
5,7,1232,152,72.15,0.175,1412.9,87.6,0,0
5,7,1233,153,73.27,0.1583,1417.2,91.4,0,0
5,7,1234,154,75.61,0.1508,1418.3,98.0,0,0
5,7,1235,155,68.59,0.1962,1422.1,70.7,0,0
5,7,1236,156,68.89,0.1965,1422.9,72.5,0,0
5,7,1237,157,66.76,0.161,1423.9,48.5,0,0
5,7,1238,158,71.8,0.1427,1424.3,52.4,0,0
5,7,1239,159,71.7,0.2479,1428.1,85.8,0,0
5,7,1240,160,74.63,0.1273,1422.5,67.5,0,0
5,7,1241,161,68.61,0.1989,1421.9,72.2,0,0
5,7,1242,162,69.11,0.1992,1414.4,66.6,0,0
5,7,1243,163,71.76,0.1355,1421.0,55.3,0,0
5,7,1244,164,65.57,0.1457,1422.4,48.9,0,0
5,7,1245,165,66.48,0.1986,1422.8,42.8,0,0
5,7,1246,166,68.46,0.1632,1424.1,73.4,0,0
5,7,1247,167,72.71,0.2161,1417.0,78.0,0,0
5,7,1248,168,69.69,0.1249,1423.6,75.6,0,0
5,7,1249,169,71.74,0.1713,1420.9,89.5,0,0
5,7,1250,170,68.38,0.1981,1423.8,58.6,0,0
5,7,1251,171,64.81,0.1123,1422.3,44.2,0,0
5,7,1252,172,65.95,0.1024,1427.3,49.7,0,0
5,7,1253,173,68.02,0.1164,1420.0,51.7,0,0
5,7,1254,174,71.52,0.1257,1427.7,59.4,0,0
5,7,1255,175,67.22,0.129,1422.6,72.7,0,0
5,7,1256,176,67.11,0.123,1419.0,59.9,0,0
5,7,1257,177,67.01,0.1175,1422.5,61.5,0,0
5,7,1258,178,66.02,0.1966,1426.4,40.7,0,0
5,7,1259,179,65.77,0.0955,1419.9,40.4,0,0
5,7,1260,180,69.03,0.1538,1429.8,88.3,0,0
6,7,1081,1,65.97,0.1301,1458.6,69.0,1,0
6,7,1082,2,67.16,0.1394,1455.5,83.1,0,0
6,7,1083,3,64.89,0.1438,1457.3,56.6,0,0
6,7,1084,4,70.49,0.1512,1453.3,91.4,0,0
6,7,1085,5,69.73,0.1262,1457.3,86.8,0,0
6,7,1086,6,64.4,0.1421,1455.4,36.7,0,0
6,7,1087,7,66.79,0.1351,1452.4,68.4,0,0
6,7,1088,8,67.66,0.1394,1447.8,74.9,0,0
6,7,1089,9,66.31,0.1413,1461.0,68.7,0,0
6,7,1090,10,72.97,0.1287,1458.2,41.4,0,0
6,7,1091,11,65.93,0.1343,1452.8,52.5,0,0
6,7,1092,12,66.87,0.14,1449.9,65.0,0,0
6,7,1093,13,71.82,0.1633,1458.3,98.0,0,0
6,7,1094,14,66.26,0.1122,1453.0,60.6,0,0
6,7,1095,15,65.89,0.1452,1452.9,68.3,0,0
6,7,1096,16,66.12,0.1366,1451.5,59.6,0,0
6,7,1097,17,64.55,0.1245,1451.1,35.8,0,0
6,7,1098,18,65.7,0.1234,1454.3,55.8,0,0
6,7,1099,19,67.01,0.1279,1453.8,63.4,0,0
6,7,1100,20,66.84,0.1338,1454.2,73.5,0,0
6,7,1101,21,68.72,0.1218,1452.7,71.2,0,0
6,7,1102,22,67.57,0.1145,1454.6,59.0,0,0
6,7,1103,23,71.36,0.1615,1455.6,87.7,0,0
6,7,1104,24,66.12,0.112,1454.4,45.7,0,0
6,7,1105,25,65.15,0.1185,1448.6,44.2,0,0
6,7,1106,26,65.67,0.1287,1457.8,50.1,0,0
6,7,1107,27,65.97,0.1296,1454.0,43.2,0,0
6,7,1108,28,66.84,0.1261,1454.5,57.2,0,0
6,7,1109,29,66.9,0.127,1457.5,54.7,0,0
6,7,1110,30,72.1,0.1601,1449.0,90.9,0,0
6,7,1111,31,69.9,0.1446,1456.7,69.6,0,0
6,7,1112,32,67.59,0.1299,1452.6,69.2,0,1
6,7,1113,33,69.97,0.1368,1456.0,73.4,0,0
6,7,1114,34,68.92,0.1244,1453.2,77.3,0,0
6,7,1115,35,72.52,0.1492,1461.2,88.7,0,0
6,7,1116,36,66.6,0.1289,1454.4,53.9,0,0
6,7,1117,37,68.44,0.1542,1450.2,66.6,0,0
6,7,1118,38,68.93,0.1482,1461.2,53.6,0,0
6,7,1119,39,68.31,0.1339,1452.2,51.3,0,0
6,7,1120,40,70.76,0.1201,1452.9,80.8,0,0
6,7,1121,41,73.24,0.134,1459.7,97.3,0,0
6,7,1122,42,73.94,0.1261,1456.5,94.2,0,0
6,7,1123,43,68.06,0.1209,1458.6,75.0,0,0
6,7,1124,44,68.89,0.15,1456.4,74.1,0,0
6,7,1125,45,71.95,0.1185,1459.9,50.7,0,0
6,7,1126,46,70.51,0.1268,1453.5,79.5,0,0
6,7,1127,47,69.58,0.1474,1455.2,76.7,0,0
6,7,1128,48,71.0,0.1359,1455.7,80.6,0,0
6,7,1129,49,68.18,0.1246,1453.0,68.7,0,0
6,7,1130,50,70.17,0.1479,1455.5,77.4,0,0
6,7,1131,51,72.94,0.1246,1453.8,86.5,0,0
6,7,1132,52,68.99,0.1289,1456.6,55.6,0,0
6,7,1133,53,65.74,0.1165,1454.3,38.1,0,0
6,7,1134,54,69.07,0.1398,1457.1,72.9,0,0
6,7,1135,55,69.05,0.1446,1457.7,67.9,0,0
6,7,1136,56,67.59,0.1252,1454.3,60.0,0,0
6,7,1137,57,68.01,0.134,1449.0,57.2,0,0
6,7,1138,58,69.08,0.1359,1455.4,60.3,0,0
6,7,1139,59,66.76,0.11,1458.7,35.0,0,0
6,7,1140,60,69.89,0.1617,1455.9,71.3,0,0
6,7,1141,61,73.06,0.1229,1448.0,88.0,0,0
6,7,1142,62,74.89,0.1523,1457.1,98.0,0,0
6,7,1143,63,70.67,0.1441,1455.6,74.0,0,0
6,7,1144,64,71.1,0.1524,1461.4,82.4,0,0
6,7,1145,65,69.49,0.1293,1455.4,73.2,0,0
6,7,1146,66,67.67,0.1358,1453.2,51.6,0,0
6,7,1147,67,68.47,0.1117,1458.9,49.9,0,0
6,7,1148,68,68.29,0.1322,1458.1,56.9,0,0
6,7,1149,69,68.1,0.1527,1457.4,68.2,0,0
6,7,1150,70,69.63,0.1415,1455.7,76.3,0,0
6,7,1151,71,67.66,0.1285,1456.3,47.2,0,0
6,7,1152,72,71.12,0.1247,1455.7,67.2,0,0
6,7,1153,73,68.24,0.1251,1453.0,61.0,0,0
6,7,1154,74,67.88,0.1436,1453.5,58.6,0,0
6,7,1155,75,70.57,0.1386,1456.5,76.2,0,0
6,7,1156,76,69.74,0.1347,1455.2,68.2,0,0
6,7,1157,77,71.69,0.1553,1455.6,78.2,0,0
6,7,1158,78,72.11,0.1369,1453.7,81.8,0,0
6,7,1159,79,73.45,0.1366,1458.0,94.0,0,0
6,7,1160,80,69.51,0.1104,1453.2,54.7,0,0
6,7,1161,81,70.0,0.1195,1455.1,59.3,0,0
6,7,1162,82,72.29,0.1478,1455.2,90.9,0,0
6,7,1163,83,75.68,0.1582,1454.9,98.0,0,0
6,7,1164,84,69.83,0.1369,1455.9,74.2,0,0
6,7,1165,85,70.88,0.1305,1454.1,73.5,0,0
6,7,1166,86,70.03,0.1177,1456.6,65.7,0,0
6,7,1167,87,68.8,0.1267,1455.5,40.5,0,0
6,7,1168,88,70.07,0.1374,1450.7,51.9,0,0
6,7,1169,89,68.87,0.1122,1452.7,52.7,0,0
6,7,1170,90,75.39,0.1507,1453.3,98.0,0,0
6,7,1171,91,73.98,0.1488,1453.1,88.0,0,0
6,7,1172,92,74.9,0.1391,1451.4,98.0,0,0
6,7,1173,93,74.95,0.1442,1451.2,98.0,0,0
6,7,1174,94,69.81,0.1419,1449.5,72.1,0,0
6,7,1175,95,68.29,0.1368,1455.0,45.5,0,0
6,7,1176,96,74.98,0.1458,1451.0,98.0,0,0
6,7,1177,97,73.74,0.1483,1457.9,90.7,0,0
6,7,1178,98,70.98,0.1347,1453.4,72.7,0,0
6,7,1179,99,70.13,0.1606,1453.0,72.7,0,0
6,7,1180,100,71.84,0.1565,1458.3,80.9,0,0
6,7,1181,101,68.28,0.1172,1454.4,48.3,0,0
6,7,1182,102,70.01,0.1765,1447.1,45.0,0,0
6,7,1183,103,73.06,0.1366,1457.0,75.7,0,0
6,7,1184,104,70.04,0.1603,1457.9,50.1,0,0
6,7,1185,105,72.19,0.2076,1455.5,81.9,0,0
6,7,1186,106,72.39,0.1998,1454.1,83.4,0,0
6,7,1187,107,72.87,0.143,1457.2,70.3,0,0
6,7,1188,108,72.48,0.1989,1453.7,62.1,0,0
6,7,1189,109,68.87,0.1135,1462.5,50.6,0,0
6,7,1190,110,73.35,0.1687,1465.6,72.0,0,0
6,7,1191,111,73.21,0.2088,1456.8,82.7,0,0
6,7,1192,112,74.04,0.1854,1455.1,82.9,0,0
6,7,1193,113,75.97,0.2335,1459.5,86.0,0,0
6,7,1194,114,75.22,0.2016,1453.6,68.7,0,0
6,7,1195,115,67.35,0.1395,1454.0,45.4,0,0
6,7,1196,116,75.54,0.2528,1453.8,71.6,0,0
6,7,1197,117,70.85,0.2081,1457.8,64.7,0,0
6,7,1198,118,75.12,0.1222,1463.3,64.0,0,0
6,7,1199,119,74.03,0.1242,1447.6,61.5,0,0
6,7,1200,120,77.2,0.2145,1451.9,83.4,0,0
6,7,1201,121,78.51,0.2839,1455.4,92.7,0,0
6,7,1202,122,69.65,0.1873,1458.3,71.8,0,0
6,7,1203,123,69.33,0.1465,1455.9,71.0,0,0
6,7,1204,124,71.68,0.2199,1456.9,82.9,0,0
6,7,1205,125,69.17,0.2184,1453.0,46.3,0,0
6,7,1206,126,75.17,0.1395,1446.3,66.6,0,0
6,7,1207,127,74.14,0.2304,1449.6,78.3,0,0
6,7,1208,128,70.55,0.2274,1460.0,68.5,0,0
6,7,1209,129,70.75,0.1694,1453.4,50.6,0,0
6,7,1210,130,68.18,0.1074,1457.2,51.5,0,0
6,7,1211,131,70.45,0.1614,1456.8,63.9,0,0
6,7,1212,132,75.13,0.1456,1453.4,69.0,0,0
6,7,1213,133,69.6,0.1399,1445.5,69.7,0,0
6,7,1214,134,79.44,0.1506,1448.8,77.5,0,0
6,7,1215,135,70.09,0.1262,1455.9,70.3,0,0
6,7,1216,136,71.32,0.1415,1454.6,59.5,0,0
6,7,1217,137,68.33,0.2187,1444.4,45.4,0,0
6,7,1218,138,69.84,0.236,1455.6,75.0,0,0
6,7,1219,139,71.84,0.133,1451.5,55.3,0,0
6,7,1220,140,71.33,0.1966,1453.9,83.9,0,0
6,7,1221,141,72.64,0.144,1457.4,88.1,0,0
6,7,1222,142,68.52,0.1594,1454.9,70.1,0,0
6,7,1223,143,69.19,0.1744,1455.6,76.8,0,0
6,7,1224,144,71.77,0.2015,1454.7,45.7,0,0
6,7,1225,145,68.99,0.1514,1454.5,65.0,0,0
6,7,1226,146,74.5,0.1982,1455.1,96.2,0,0
6,7,1227,147,67.75,0.1715,1454.6,39.3,0,0
6,7,1228,148,75.86,0.2685,1450.1,75.7,0,0
6,7,1229,149,71.02,0.1511,1444.4,73.7,0,0
6,7,1230,150,66.29,0.1386,1451.6,38.9,0,0
6,7,1231,151,76.7,0.2178,1451.7,86.4,0,0
6,7,1232,152,71.95,0.1507,1447.0,84.1,0,0
6,7,1233,153,72.99,0.1869,1460.8,89.4,0,0
6,7,1234,154,77.24,0.1581,1454.5,84.2,0,0
6,7,1235,155,68.52,0.1784,1453.7,62.0,0,0
6,7,1236,156,73.36,0.1734,1456.9,93.2,0,0
6,7,1237,157,67.2,0.1932,1454.1,49.6,0,0
6,7,1238,158,71.36,0.2305,1451.2,55.7,0,0
6,7,1239,159,68.25,0.2239,1455.1,63.6,0,0
6,7,1240,160,73.17,0.255,1463.7,90.9,0,0
6,7,1241,161,66.91,0.1161,1450.7,45.2,0,0
6,7,1242,162,68.86,0.1836,1453.2,72.8,0,0
6,7,1243,163,71.43,0.1946,1455.2,72.3,0,0
6,7,1244,164,70.6,0.164,1454.2,50.1,0,0
6,7,1245,165,67.52,0.1318,1460.6,62.0,0,0
6,7,1246,166,71.97,0.1684,1450.0,88.7,0,0
6,7,1247,167,71.91,0.2139,1455.8,64.1,0,0
6,7,1248,168,66.07,0.1503,1456.6,65.1,0,0
6,7,1249,169,68.75,0.1679,1457.3,72.9,0,0
6,7,1250,170,70.8,0.1319,1450.0,65.7,0,0
6,7,1251,171,65.7,0.2338,1451.6,49.8,0,0
6,7,1252,172,68.64,0.1798,1447.3,55.2,0,0
6,7,1253,173,69.77,0.1324,1461.1,70.2,0,0
6,7,1254,174,68.69,0.1568,1459.0,77.1,0,0
6,7,1255,175,69.34,0.1486,1452.8,73.5,0,0
6,7,1256,176,69.54,0.1983,1462.3,70.0,0,0
6,7,1257,177,67.96,0.2235,1453.9,70.8,0,0
6,7,1258,178,67.42,0.1552,1464.1,37.3,0,0
6,7,1259,179,68.42,0.2284,1456.1,43.6,0,0
6,7,1260,180,71.08,0.25,1453.9,88.0,0,0
7,7,1081,1,66.15,0.1283,1464.5,84.0,1,0
7,7,1082,2,69.02,0.1447,1462.9,98.0,0,0
7,7,1083,3,63.34,0.1099,1463.0,64.9,0,0
7,7,1084,4,63.56,0.1196,1458.1,63.1,0,0
7,7,1085,5,63.32,0.114,1465.8,58.9,0,0
7,7,1086,6,68.62,0.1221,1464.1,91.2,0,0
7,7,1087,7,63.86,0.1352,1462.8,67.7,0,0
7,7,1088,8,68.51,0.1241,1463.1,92.5,0,0
7,7,1089,9,63.88,0.1028,1466.6,58.8,0,0
7,7,1090,10,63.06,0.1146,1464.7,49.2,0,0
7,7,1091,11,64.41,0.1156,1461.7,71.4,0,0
7,7,1092,12,63.35,0.1516,1464.4,63.7,0,0
7,7,1093,13,61.81,0.127,1459.1,38.1,0,0
7,7,1094,14,62.88,0.1371,1465.2,60.3,0,0
7,7,1095,15,62.0,0.1279,1464.2,47.2,0,0
7,7,1096,16,61.42,0.095,1460.8,35.0,0,0
7,7,1097,17,61.9,0.0977,1464.3,36.1,0,0
7,7,1098,18,62.3,0.1077,1462.3,45.1,0,0
7,7,1099,19,65.2,0.1251,1465.7,66.3,0,0
7,7,1100,20,62.33,0.0947,1466.9,56.1,0,0
7,7,1101,21,62.86,0.1159,1465.1,47.8,0,0
7,7,1102,22,64.77,0.124,1459.6,67.7,0,0
7,7,1103,23,62.94,0.1048,1461.5,48.6,0,0
7,7,1104,24,62.85,0.1116,1468.0,46.7,0,0
7,7,1105,25,65.07,0.121,1461.7,54.9,0,0
7,7,1106,26,66.29,0.128,1462.3,77.4,0,0
7,7,1107,27,64.97,0.1394,1462.3,68.3,0,0
7,7,1108,28,64.14,0.1003,1457.3,69.0,0,0
7,7,1109,29,63.72,0.1286,1462.9,50.1,0,0
7,7,1110,30,66.99,0.1482,1460.9,77.9,0,0
7,7,1111,31,63.81,0.1377,1462.3,65.6,0,0
7,7,1112,32,65.55,0.1172,1466.2,46.1,0,0
7,7,1113,33,70.8,0.1207,1465.1,91.5,0,0
7,7,1114,34,68.68,0.1285,1460.6,87.9,0,0
7,7,1115,35,69.04,0.1116,1459.9,83.2,0,0
7,7,1116,36,70.77,0.1143,1462.1,88.6,0,0
7,7,1117,37,68.82,0.141,1458.0,85.8,0,0
7,7,1118,38,63.63,0.0885,1461.9,49.4,0,0
7,7,1119,39,64.52,0.1209,1466.3,53.3,0,0
7,7,1120,40,65.17,0.1354,1464.0,60.4,0,0
7,7,1121,41,70.98,0.1355,1461.5,87.0,0,0
7,7,1122,42,65.55,0.1024,1462.3,74.4,0,0
7,7,1123,43,64.57,0.1313,1460.7,58.6,0,0
7,7,1124,44,65.28,0.1118,1463.7,66.3,0,0
